text,label
I want a refund. The phone case is uncomfortable and the fit didn't work as expected.,0
  The  running  shoes  exceeded  expectations.  material  feels  smooth  and  worth  the  price.  ,1
  I  want  a  refund.  The  running  shoes  is  scratchy  and  the  battery  didn't  work  as  expected.  ,0
  I  love  the  phone  case.  The  fit  is  smooth.  Will  definitely  buy  again!  ,1
Bad experience. water bottle quality is unreliable. I contacted support and it was ignored me.,0
THE KEYBOARD EXCEEDED EXPECTATIONS. COMFORT FEELS EXCELLENT AND WORTH THE PRICE.,1
  I  love  the  water  bottle.  The  quality  is  reliable.  Will  definitely  buy  again!  ,1
Disappointed with the running shoes. The battery was uncomfortable and delivery was damaged.,0
  Bad  experience.  backpack  quality  is  poor.  I  contacted  support  and  it  was  slow.  ,0
I love the smartwatch. The fit is solid. Will definitely buy again!,1
Disappointed with the phone case. The sound was cheap and delivery was incomplete.,0
The jacket arrived incomplete and the quality feels broken. Not happy.,0
I want a refund. The keyboard is cheap and the quality didn't work as expected.,0
  Disappointed  with  the  smartwatch.  The  material  was  broken  and  delivery  was  delayed.  ,0
The smartwatch exceeded expectations. comfort feels excellent and worth the price.,1
I want a refund. The phone case is cheap and the durability didn't work as expected.,0
I love the headphones. The comfort is excellent. Will definitely buy again!,1
Bad experience. headphones quality is broken. I contacted support and it was rude.,0
  Disappointed  with  the  headphones.  The  design  was  terrible  and  delivery  was  late.  ,0
The water bottle exceeded expectations. sound feels reliable and worth the price.,1
I want a refund. The smartwatch is unreliable and the material didn't work as expected.,0
  The  smartwatch  arrived  incomplete  and  the  material  feels  broken.  Not  happy.  ,0
Great experience with the water bottle. Super reliable and the delivery was early.,1
  The  running  shoes  arrived  late  and  the  material  feels  poor.  Not  happy.  ,0
The running shoes arrived damaged and the quality feels disappointing. Not happy.,0
  Great  experience  with  the  water  bottle.  Super  fantastic  and  the  delivery  was  early.  ,1
  Very  happy  with  the  phone  case.  battery  is  reliable.  Support  team  was  helpful.  ,1
The smartwatch exceeded expectations. durability feels fantastic and worth the price.,1
  Bad  experience.  keyboard  quality  is  unreliable.  I  contacted  support  and  it  was  rude.  ,0
Bad experience. running shoes quality is uncomfortable. I contacted support and it was unhelpful.,0
The running shoes exceeded expectations. durability feels comfortable and worth the price.,1
The jacket arrived delayed and the material feels terrible. Not happy.,0
THE HEADPHONES ARRIVED DAMAGED AND THE QUALITY FEELS DISAPPOINTING. NOT HAPPY.,0
I love the headphones. The comfort is premium. Will definitely buy again!,1
  The  headphones  arrived  late  and  the  battery  feels  unreliable.  Not  happy.  ,0
I love the jacket. The comfort is fantastic. Will definitely buy again!,1
The smartwatch arrived late and the fit feels uncomfortable. Not happy.,0
  Great  experience  with  the  keyboard.  Super  fantastic  and  the  delivery  was  on  time.  ,1
I want a refund. The running shoes is cheap and the design didn't work as expected.,0
THE PHONE CASE ARRIVED DAMAGED AND THE COMFORT FEELS CHEAP. NOT HAPPY.,0
Disappointed with the water bottle. The comfort was unreliable and delivery was incomplete.,0
Disappointed with the backpack. The fit was unreliable and delivery was late.,0
  Bad  experience.  backpack  quality  is  uncomfortable.  I  contacted  support  and  it  was  ignored  me.  ,0
Bad experience. keyboard quality is cheap. I contacted support and it was ignored me.,0
I want a refund. The headphones is terrible and the design didn't work as expected.,0
  THE  BACKPACK  EXCEEDED  EXPECTATIONS.  MATERIAL  FEELS  AMAZING  AND  WORTH  THE  PRICE.  ,1
I WANT A REFUND. THE KEYBOARD IS TERRIBLE AND THE COMFORT DIDN'T WORK AS EXPECTED.,0
Disappointed with the backpack. The durability was poor and delivery was incomplete.,0
The phone case exceeded expectations. material feels excellent and worth the price.,1
  The  phone  case  exceeded  expectations.  battery  feels  reliable  and  worth  the  price.  ,1
The headphones arrived late and the quality feels broken. Not happy.,0
  I  want  a  refund.  The  jacket  is  poor  and  the  sound  didn't  work  as  expected.  ,0
Great experience with the headphones. Super fantastic and the delivery was early.,1
I love the keyboard. The durability is comfortable. Will definitely buy again!,1
  I  love  the  backpack.  The  battery  is  fantastic.  Will  definitely  buy  again!  ,1
  Disappointed  with  the  smartwatch.  The  material  was  cheap  and  delivery  was  late.  ,0
Disappointed with the phone case. The sound was disappointing and delivery was damaged.,0
Great experience with the headphones. Super premium and the delivery was early.,1
  Very  happy  with  the  water  bottle.  battery  is  fantastic.  Support  team  was  kind.  ,1
BAD EXPERIENCE. KEYBOARD QUALITY IS TERRIBLE. I CONTACTED SUPPORT AND IT WAS SLOW.,0
I love the headphones. The comfort is premium. Will definitely buy again!,1
I love the water bottle. The comfort is smooth. Will definitely buy again!,1
The water bottle exceeded expectations. fit feels smooth and worth the price.,1
  Very  happy  with  the  headphones.  comfort  is  comfortable.  Support  team  was  helpful.  ,1
Great experience with the running shoes. Super amazing and the delivery was on time.,1
  Very  happy  with  the  running  shoes.  sound  is  amazing.  Support  team  was  kind.  ,1
  The  smartwatch  exceeded  expectations.  design  feels  fantastic  and  worth  the  price.  ,1
Very happy with the running shoes. design is premium. Support team was helpful.,1
Great experience with the backpack. Super excellent and the delivery was on time.,1
Disappointed with the keyboard. The quality was cheap and delivery was incomplete.,0
  Very  happy  with  the  smartwatch.  battery  is  comfortable.  Support  team  was  responsive.  ,1
The backpack exceeded expectations. design feels excellent and worth the price.,1
  I  love  the  jacket.  The  battery  is  amazing.  Will  definitely  buy  again!  ,1
The headphones arrived damaged and the durability feels poor. Not happy.,0
BAD EXPERIENCE. JACKET QUALITY IS UNRELIABLE. I CONTACTED SUPPORT AND IT WAS SLOW.,0
I want a refund. The jacket is terrible and the sound didn't work as expected.,0
The backpack exceeded expectations. comfort feels amazing and worth the price.,1
I want a refund. The backpack is scratchy and the material didn't work as expected.,0
Bad experience. water bottle quality is terrible. I contacted support and it was rude.,0
Great experience with the smartwatch. Super fantastic and the delivery was on time.,1
  I  LOVE  THE  SMARTWATCH.  THE  FIT  IS  PREMIUM.  WILL  DEFINITELY  BUY  AGAIN!  ,1
I want a refund. The backpack is broken and the design didn't work as expected.,0
Disappointed with the phone case. The sound was unreliable and delivery was delayed.,0
Bad experience. phone case quality is uncomfortable. I contacted support and it was slow.,0
Disappointed with the backpack. The material was uncomfortable and delivery was damaged.,0
  Great  experience  with  the  water  bottle.  Super  comfortable  and  the  delivery  was  early.  ,1
BAD EXPERIENCE. SMARTWATCH QUALITY IS BROKEN. I CONTACTED SUPPORT AND IT WAS SLOW.,0
  VERY  HAPPY  WITH  THE  SMARTWATCH.  COMFORT  IS  SMOOTH.  SUPPORT  TEAM  WAS  HELPFUL.  ,1
  The  running  shoes  exceeded  expectations.  sound  feels  solid  and  worth  the  price.  ,1
The water bottle exceeded expectations. durability feels amazing and worth the price.,1
Very happy with the jacket. comfort is premium. Support team was kind.,1
Bad experience. backpack quality is uncomfortable. I contacted support and it was ignored me.,0
The headphones arrived late and the durability feels disappointing. Not happy.,0
  Bad  experience.  backpack  quality  is  uncomfortable.  I  contacted  support  and  it  was  ignored  me.  ,0
Great experience with the jacket. Super fantastic and the delivery was quick.,1
Very happy with the backpack. design is comfortable. Support team was helpful.,1
The running shoes arrived late and the quality feels unreliable. Not happy.,0
I love the phone case. The battery is excellent. Will definitely buy again!,1
I want a refund. The backpack is cheap and the design didn't work as expected.,0
The running shoes arrived late and the durability feels broken. Not happy.,0
Great experience with the running shoes. Super comfortable and the delivery was quick.,1
I want a refund. The keyboard is scratchy and the design didn't work as expected.,0
I WANT A REFUND. THE SMARTWATCH IS CHEAP AND THE MATERIAL DIDN'T WORK AS EXPECTED.,0
Very happy with the headphones. fit is reliable. Support team was responsive.,1
  Great  experience  with  the  phone  case.  Super  excellent  and  the  delivery  was  quick.  ,1
  The  running  shoes  arrived  incomplete  and  the  battery  feels  cheap.  Not  happy.  ,0
  I  love  the  keyboard.  The  design  is  solid.  Will  definitely  buy  again!  ,1
I love the phone case. The comfort is premium. Will definitely buy again!,1
Bad experience. running shoes quality is cheap. I contacted support and it was ignored me.,0
I want a refund. The jacket is scratchy and the battery didn't work as expected.,0
  Bad  experience.  water  bottle  quality  is  poor.  I  contacted  support  and  it  was  unhelpful.  ,0
I love the smartwatch. The material is reliable. Will definitely buy again!,1
  I  want  a  refund.  The  backpack  is  cheap  and  the  material  didn't  work  as  expected.  ,0
  The  keyboard  arrived  late  and  the  comfort  feels  scratchy.  Not  happy.  ,0
Bad experience. smartwatch quality is disappointing. I contacted support and it was ignored me.,0
Very happy with the jacket. comfort is amazing. Support team was kind.,1
The running shoes exceeded expectations. quality feels comfortable and worth the price.,1
Bad experience. keyboard quality is terrible. I contacted support and it was rude.,0
The keyboard exceeded expectations. fit feels solid and worth the price.,1
The running shoes exceeded expectations. quality feels comfortable and worth the price.,1
Bad experience. keyboard quality is broken. I contacted support and it was unhelpful.,0
The backpack exceeded expectations. durability feels premium and worth the price.,1
The jacket arrived incomplete and the battery feels uncomfortable. Not happy.,0
The phone case exceeded expectations. comfort feels fantastic and worth the price.,1
The backpack arrived incomplete and the design feels unreliable. Not happy.,0
  I  love  the  keyboard.  The  quality  is  premium.  Will  definitely  buy  again!  ,1
  I  love  the  water  bottle.  The  battery  is  comfortable.  Will  definitely  buy  again!  ,1
  The  smartwatch  exceeded  expectations.  sound  feels  premium  and  worth  the  price.  ,1
The phone case exceeded expectations. comfort feels excellent and worth the price.,1
The smartwatch arrived damaged and the material feels disappointing. Not happy.,0
  Disappointed  with  the  backpack.  The  design  was  broken  and  delivery  was  incomplete.  ,0
I love the smartwatch. The battery is excellent. Will definitely buy again!,1
  I  love  the  headphones.  The  design  is  excellent.  Will  definitely  buy  again!  ,1
Very happy with the keyboard. quality is smooth. Support team was kind.,1
Great experience with the running shoes. Super smooth and the delivery was on time.,1
