customer_id,age,income_band,city_tier,membership_type,num_visits,days_since_last_purchase,product_categories_purchased,num_transactions,avg_transaction_value,discount_used,total_spend,target
C104063,45.0,High,Tier 1,Silver,19.0,129.0,4.0,9.0,492.25,243.25,4274.65,3144.49
C104064,58.0,Mid,Tier 1,Platinum,18.0,341.0,4.0,4.0,723.53,208.89,2628.23,2363.24
C104065,36.0,Mid,Tier 2,Gold,14.0,180.0,3.0,6.0,433.27,168.86,2408.99,1710.31
C104066,63.0,Mid,Tier 2,Silver,24.0,152.0,6.0,8.0,360.16,290.34,2656.61,2492.59
C104067,40.0,Mid,Tier 2,Silver,20.0,329.0,6.0,2.0,424.55,231.86,660.68,891.34
C104068,57.0,Mid,Tier 2,Platinum,16.0,209.0,6.0,8.0,596.61,183.71,4574.02,3088.16
C104069,23.0,High,Tier 2,Silver,18.0,206.0,5.0,2.0,458.67,194.04,591.98,669.72
C104070,23.0,Mid,Tier 3,Gold,20.0,142.0,3.0,7.0,282.46,272.99,1933.51,1707.71
C104071,59.0,Mid,Tier 3,Gold,22.0,244.0,6.0,6.0,384.75,303.63,2003.95,1881.28
C104072,62.0,Mid,Tier 2,Gold,,16.0,4.0,3.0,408.74,217.3,1146.87,1659.62
C104073,67.0,Mid,Tier 3,Silver,21.0,79.0,6.0,7.0,316.2,320.46,1599.0,1990.52
C104074,35.0,Mid,,Platinum,19.0,300.0,3.0,3.0,487.04,281.6,1031.34,1075.1
C104075,19.0,Mid,Tier 1,Silver,16.0,95.0,3.0,1.0,502.6,229.08,405.89,471.02
C104076,69.0,Mid,Tier 2,Silver,19.0,,6.0,4.0,392.7,195.05,1353.44,1203.05
C104077,49.0,Mid,Tier 1,Silver,18.0,326.0,7.0,4.0,374.53,190.65,1433.94,1608.49
C104078,31.0,High,Tier 2,Silver,28.0,139.0,4.0,3.0,527.89,359.38,1153.42,1507.49
C104079,58.0,High,Tier 2,Silver,16.0,335.0,9.0,3.0,587.52,161.76,1584.92,1905.84
C104080,65.0,High,Tier 2,Gold,25.0,261.0,8.0,4.0,539.6,298.8,1768.38,2316.88
C104081,33.0,Mid,Tier 3,Gold,25.0,295.0,5.0,,375.38,352.62,1266.27,1442.25
C104082,58.0,Mid,Tier 2,Silver,18.0,172.0,6.0,7.0,295.71,254.27,1775.87,1849.2
C104083,59.0,Low,Tier 2,Gold,29.0,44.0,8.0,5.0,357.37,346.66,1539.91,2457.44
C104084,44.0,Mid,Tier 3,Platinum,17.0,200.0,4.0,5.0,670.71,243.08,3291.45,2689.05
C104085,51.0,Low,Tier 3,Silver,21.0,299.0,11.0,5.0,330.84,308.95,1321.04,2066.8
C104086,32.0,Low,Tier 3,Gold,26.0,33.0,4.0,7.0,269.85,,,1821.14
C104087,67.0,High,Tier 1,Platinum,16.0,7.0,6.0,4.0,920.6,179.23,3441.23,3096.74
C104088,70.0,High,Tier 1,Gold,19.0,300.0,4.0,6.0,777.84,200.47,4704.83,3151.57
C104089,69.0,Mid,Tier 1,Silver,21.0,218.0,7.0,3.0,272.32,268.18,535.87,1201.53
C104090,57.0,Low,Tier 2,Platinum,19.0,191.0,4.0,8.0,340.15,245.24,2447.75,1982.95
C104091,20.0,Mid,Tier 1,Gold,11.0,247.0,6.0,5.0,577.65,110.83,2643.88,1857.41
C104092,37.0,Mid,Tier 3,Silver,22.0,250.0,2.0,7.0,,309.03,1004.46,985.72
C104093,41.0,High,Tier 2,Silver,21.0,156.0,4.0,8.0,478.24,255.94,3517.04,2685.19
C104094,68.0,High,Tier 2,Silver,15.0,223.0,7.0,2.0,530.56,145.33,1047.27,1465.63
C104095,46.0,Low,Tier 1,Silver,17.0,175.0,5.0,1.0,327.6,217.32,74.41,808.12
C104096,46.0,Low,Tier 2,Silver,28.0,75.0,4.0,5.0,254.97,309.22,922.49,1363.98
C104097,25.0,Low,Tier 2,Silver,18.0,271.0,4.0,7.0,372.54,173.67,2525.93,2206.95
C104098,60.0,Low,Tier 2,Gold,18.0,137.0,2.0,5.0,394.91,217.45,1760.52,1612.9
C104099,35.0,Mid,Tier 1,Gold,18.0,327.0,9.0,3.0,679.59,231.1,1677.34,2378.95
C104100,22.0,Low,Tier 3,Silver,26.0,145.0,7.0,2.0,146.67,401.33,78.28,1054.35
C104101,70.0,Low,Tier 1,Silver,12.0,69.0,5.0,2.0,259.75,155.51,297.77,879.33
C104102,28.0,Low,Tier 1,Silver,22.0,303.0,6.0,3.0,296.63,246.94,677.03,1118.67
C104103,18.0,Low,Tier 3,Silver,19.0,50.0,2.0,2.0,340.37,329.03,405.54,997.87
C104104,22.0,,Tier 1,Gold,14.0,361.0,7.0,3.0,562.53,169.57,1253.64,1073.49
C104105,41.0,Low,Tier 1,Silver,18.0,,5.0,6.0,269.44,192.82,1384.63,1521.16
C104106,23.0,High,Tier 2,Platinum,19.0,176.0,6.0,7.0,677.72,252.18,4421.1,3479.78
C104107,62.0,Low,Tier 2,Silver,21.0,84.0,6.0,1.0,175.4,259.24,0.0,1189.43
C104108,45.0,Low,Tier 1,Silver,20.0,73.0,5.0,3.0,441.36,290.79,1018.77,1335.66
C104109,35.0,Low,Tier 1,Gold,20.0,71.0,2.0,8.0,375.44,278.68,2738.75,1802.02
C104110,18.0,Mid,Tier 1,Silver,22.0,304.0,4.0,8.0,418.44,254.07,3158.07,2603.95
C104111,43.0,Low,Tier 2,Silver,20.0,74.0,5.0,3.0,182.96,209.47,352.66,1066.78
C104112,26.0,Mid,Tier 1,Silver,17.0,13.0,2.0,6.0,404.99,191.52,,1931.01
C104113,69.0,Low,Tier 3,Gold,25.0,72.0,4.0,2.0,226.79,290.56,355.09,1077.1
C104114,33.0,High,Tier 3,Silver,18.0,223.0,5.0,2.0,435.79,260.26,569.24,1185.47
C104115,43.0,Low,Tier 1,Gold,18.0,174.0,4.0,4.0,350.74,240.56,960.88,1361.7
C104116,18.0,Mid,Tier 2,Gold,24.0,136.0,2.0,6.0,380.35,288.61,1895.79,1868.34
C104117,24.0,High,Tier 1,Platinum,19.0,352.0,5.0,4.0,965.22,239.97,3755.89,2703.69
C104118,28.0,Low,Tier 1,Gold,24.0,125.0,5.0,5.0,479.7,307.3,2066.93,2358.88
C104119,20.0,Low,Tier 1,Gold,20.0,303.0,7.0,5.0,417.02,277.35,1702.46,1973.16
C104120,56.0,High,Tier 3,Gold,16.0,45.0,4.0,3.0,387.95,235.37,1015.0,1038.39
C104121,68.0,Low,Tier 2,Silver,19.0,198.0,3.0,3.0,177.97,222.55,498.39,994.29
C104122,70.0,Low,Tier 2,Gold,13.0,47.0,10.0,2.0,246.96,141.73,329.93,1756.09
C104123,32.0,Mid,Tier 2,Gold,17.0,29.0,1.0,3.0,587.94,244.06,1597.81,1308.6
C104124,,Low,Tier 3,Silver,21.0,248.0,4.0,2.0,321.03,284.66,534.65,843.74
C104125,44.0,High,Tier 2,Gold,15.0,246.0,4.0,7.0,699.34,226.3,4919.35,3082.14
C104126,20.0,Mid,Tier 1,Silver,22.0,210.0,3.0,3.0,342.62,255.75,840.38,1004.03
C104127,22.0,,Tier 3,Silver,14.0,165.0,7.0,1.0,192.29,176.52,10.33,1008.31
C104128,47.0,Low,Tier 2,Silver,16.0,99.0,4.0,3.0,343.83,202.69,821.86,1127.48
C104129,40.0,Mid,Tier 2,Silver,,,5.0,7.0,168.61,294.14,625.42,1091.55
C104130,18.0,Mid,Tier 2,Silver,14.0,69.0,5.0,2.0,356.47,126.53,433.8,913.62
C104131,67.0,Low,,Silver,22.0,180.0,5.0,3.0,310.82,281.45,711.99,1015.48
C104132,56.0,High,Tier 1,Silver,20.0,345.0,1.0,4.0,453.77,193.96,1936.4,1154.74
C104133,44.0,Mid,Tier 1,Silver,18.0,244.0,2.0,2.0,523.28,261.35,717.95,725.42
C104134,70.0,Mid,Tier 2,Gold,16.0,309.0,3.0,7.0,414.71,156.5,2720.62,1805.53
C104135,69.0,Low,Tier 2,Silver,12.0,73.0,3.0,1.0,288.62,151.37,188.22,681.36
C104136,69.0,Low,Tier 3,Platinum,13.0,9.0,3.0,5.0,420.63,203.47,2088.94,2048.79
C104137,31.0,Mid,Tier 2,Gold,17.0,304.0,2.0,1.0,452.68,228.08,125.9,531.47
C104138,64.0,Mid,Tier 3,Silver,12.0,206.0,5.0,1.0,270.02,129.74,87.81,540.15
C104139,44.0,Mid,Tier 3,Silver,15.0,285.0,2.0,2.0,250.09,231.67,272.58,33.55
C104140,56.0,Low,Tier 2,Silver,17.0,308.0,4.0,4.0,292.98,177.25,1014.3,1067.88
C104141,63.0,High,Tier 1,Silver,14.0,136.0,2.0,1.0,593.58,174.27,446.1,529.67
C104142,26.0,Low,Tier 2,Silver,28.0,40.0,4.0,6.0,340.74,287.58,1806.14,1936.15
C104143,41.0,Low,Tier 2,Gold,22.0,352.0,9.0,6.0,316.27,277.1,1694.03,2006.25
C104144,24.0,Mid,Tier 2,Gold,20.0,111.0,10.0,,443.87,272.69,1547.36,2667.97
C104145,32.0,Low,Tier 1,,19.0,58.0,3.0,5.0,231.27,220.9,,1077.69
C104146,39.0,Low,Tier 2,Gold,14.0,208.0,2.0,5.0,409.93,170.31,1718.77,1625.48
C104147,63.0,Low,Tier 2,Silver,21.0,7.0,6.0,,194.77,267.45,360.32,1428.8
C104148,63.0,High,Tier 2,Gold,23.0,21.0,5.0,6.0,,284.5,3457.91,3171.44
C104149,38.0,Low,Tier 3,Platinum,19.0,279.0,6.0,5.0,459.11,225.63,2211.1,2093.97
C104150,35.0,Mid,Tier 2,Silver,24.0,32.0,5.0,5.0,429.76,257.49,2067.14,1982.67
C104151,46.0,High,Tier 2,Gold,11.0,219.0,6.0,3.0,,121.89,1167.74,1524.76
C104152,66.0,Mid,Tier 2,Gold,16.0,165.0,1.0,5.0,313.97,194.86,1494.18,1192.16
C104153,69.0,Mid,Tier 2,Silver,21.0,40.0,3.0,3.0,276.48,240.15,406.33,825.12
C104154,30.0,Mid,Tier 1,Silver,21.0,345.0,4.0,1.0,317.85,254.43,143.31,668.14
C104155,27.0,Mid,Tier 2,Gold,21.0,58.0,4.0,4.0,606.44,277.23,2101.33,2143.13
C104156,,Mid,Tier 2,Silver,14.0,238.0,2.0,3.0,379.61,158.97,729.39,309.62
C104157,33.0,High,Tier 2,Silver,22.0,47.0,4.0,1.0,371.26,236.42,19.79,944.58
C104158,28.0,Mid,Tier 1,Gold,20.0,216.0,6.0,6.0,423.5,252.46,2224.06,2318.63
C104159,19.0,Mid,Tier 3,Silver,23.0,61.0,10.0,4.0,440.21,367.98,1452.29,2068.84
C104160,39.0,Low,Tier 3,Silver,15.0,325.0,6.0,1.0,339.82,224.61,116.35,1032.02
C104161,38.0,High,Tier 2,Platinum,19.0,168.0,1.0,,650.06,216.32,3025.98,2345.54
C104162,47.0,Low,Tier 2,Silver,19.0,3.0,6.0,,324.5,223.63,1371.29,1503.63
C104163,28.0,High,Tier 2,Silver,18.0,18.0,4.0,5.0,447.31,203.98,2157.9,1905.76
C104164,55.0,Low,Tier 2,Gold,13.0,198.0,6.0,1.0,311.83,163.24,34.64,674.54
C104165,54.0,Mid,Tier 2,Silver,20.0,190.0,6.0,5.0,,187.29,1090.21,1247.55
C104166,42.0,High,Tier 2,Gold,,121.0,8.0,6.0,559.1,302.4,3345.72,3257.53
C104167,27.0,Mid,Tier 3,Gold,14.0,221.0,2.0,3.0,310.9,196.34,807.24,798.62
C104168,44.0,Low,Tier 2,Silver,21.0,291.0,3.0,1.0,363.73,274.5,155.83,325.18
C104169,53.0,High,Tier 2,Silver,16.0,266.0,4.0,2.0,395.01,156.51,560.11,627.07
C104170,37.0,Mid,Tier 2,Platinum,25.0,274.0,8.0,8.0,652.71,271.27,5200.79,4117.32
C104171,31.0,Low,Tier 2,Platinum,17.0,346.0,6.0,9.0,388.98,212.83,3198.01,2620.88
C104172,44.0,Mid,Tier 2,Silver,22.0,75.0,6.0,3.0,196.26,296.56,287.54,1039.3
C104173,36.0,Mid,Tier 3,Silver,15.0,30.0,5.0,1.0,262.1,211.67,0.0,848.07
C104174,39.0,Mid,Tier 1,Silver,21.0,44.0,7.0,6.0,300.71,246.21,1484.44,2083.35
C104175,36.0,Low,Tier 1,Platinum,18.0,12.0,11.0,3.0,517.61,196.43,1451.82,2753.73
C104176,34.0,Mid,Tier 1,Gold,9.0,107.0,2.0,3.0,405.05,108.97,1094.46,1023.96
C104177,55.0,High,Tier 3,Silver,17.0,50.0,6.0,1.0,384.43,215.86,298.89,1161.74
C104178,42.0,Low,Tier 2,Platinum,19.0,337.0,4.0,7.0,440.67,194.81,2918.8,2156.6
C104179,42.0,Mid,Tier 2,Silver,19.0,123.0,9.0,3.0,248.52,241.52,567.17,1519.01
C104180,52.0,Mid,Tier 2,Silver,21.0,79.0,6.0,3.0,455.61,230.22,1260.39,1732.54
C104181,37.0,High,Tier 2,Gold,15.0,192.0,3.0,5.0,601.22,196.68,2623.38,1959.16
C104182,23.0,Mid,Tier 3,Silver,23.0,157.0,3.0,,316.26,329.31,1040.57,1240.11
C104183,63.0,High,Tier 3,Gold,27.0,1.0,7.0,8.0,405.25,418.13,2782.85,2807.86
C104184,20.0,Low,Tier 3,Silver,16.0,351.0,8.0,1.0,188.81,197.88,0.0,959.55
C104185,48.0,Mid,Tier 3,,19.0,253.0,7.0,8.0,365.7,297.49,2502.19,2083.7
C104186,32.0,High,Tier 1,Platinum,23.0,301.0,4.0,5.0,764.92,276.21,3605.89,2813.78
C104187,29.0,High,Tier 1,Silver,17.0,350.0,8.0,5.0,606.08,167.03,2882.5,2410.52
C104188,20.0,Mid,Tier 2,Silver,17.0,324.0,5.0,1.0,345.99,186.01,264.38,475.09
C104189,65.0,Mid,Tier 2,Gold,19.0,91.0,6.0,3.0,361.42,210.75,691.29,1225.11
C104190,40.0,Mid,Tier 1,Silver,19.0,279.0,4.0,3.0,367.91,237.82,995.21,1147.24
C104191,36.0,Low,Tier 2,Gold,27.0,3.0,3.0,5.0,323.81,300.14,1382.88,1715.61
C104192,57.0,High,Tier 1,Gold,15.0,132.0,5.0,1.0,831.25,149.17,578.63,1163.54
C104193,20.0,High,Tier 1,Silver,18.0,275.0,7.0,3.0,567.79,205.89,1620.6,1704.67
C104194,47.0,Mid,Tier 2,Gold,20.0,256.0,5.0,7.0,365.07,263.07,2341.62,1970.17
C104195,44.0,Low,Tier 3,Silver,15.0,281.0,6.0,2.0,175.29,219.73,0.0,688.28
C104196,47.0,Low,Tier 2,Silver,16.0,277.0,3.0,1.0,222.22,184.79,59.75,355.93
C104197,24.0,Low,Tier 2,Silver,11.0,15.0,5.0,2.0,300.72,146.64,153.11,727.58
C104198,68.0,Mid,Tier 3,Gold,16.0,213.0,4.0,3.0,417.3,201.19,1133.78,934.4
C104199,30.0,Mid,Tier 3,Platinum,23.0,,1.0,10.0,533.81,384.86,4874.33,2989.7
C104200,53.0,Low,Tier 2,Silver,13.0,56.0,5.0,2.0,246.5,197.54,96.7,850.31
C104201,57.0,Mid,Tier 3,Silver,22.0,88.0,4.0,5.0,182.28,302.61,325.7,1102.73
C104202,36.0,High,Tier 1,Silver,16.0,178.0,4.0,2.0,578.43,194.11,999.57,753.12
C104203,24.0,Low,Tier 2,Gold,20.0,231.0,3.0,2.0,257.83,236.98,263.01,598.23
C104204,33.0,Mid,Tier 1,Silver,22.0,311.0,,7.0,437.32,250.6,2771.04,2200.12
C104205,60.0,Mid,Tier 2,Silver,25.0,265.0,7.0,5.0,242.98,322.58,922.32,1513.87
C104206,66.0,Low,Tier 2,Silver,16.0,357.0,,3.0,,155.08,605.42,1179.3
C104207,67.0,Mid,Tier 1,Silver,18.0,81.0,1.0,1.0,453.31,206.33,335.62,440.36
C104208,29.0,Mid,Tier 2,Gold,13.0,143.0,3.0,2.0,,168.35,1006.59,932.49
C104209,50.0,Low,Tier 2,Silver,21.0,95.0,3.0,2.0,211.58,290.49,75.76,750.42
C104210,26.0,Low,Tier 2,,19.0,326.0,6.0,2.0,370.92,261.58,425.47,961.61
C104211,55.0,High,Tier 1,Silver,16.0,223.0,7.0,1.0,618.36,174.36,469.79,1115.73
C104212,40.0,Low,Tier 1,Silver,20.0,185.0,5.0,1.0,265.7,219.89,101.24,1162.32
C104213,55.0,Mid,Tier 2,Silver,30.0,213.0,2.0,4.0,343.66,349.02,954.41,1278.3
C104214,54.0,Mid,Tier 3,Silver,18.0,119.0,6.0,3.0,264.21,301.49,433.42,1233.67
C104215,70.0,High,Tier 3,Silver,18.0,324.0,4.0,2.0,360.05,270.68,481.24,862.03
C104216,43.0,Mid,Tier 2,Silver,12.0,225.0,3.0,4.0,226.85,214.63,731.76,835.88
C104217,36.0,High,Tier 2,Silver,20.0,186.0,3.0,3.0,386.47,255.23,791.94,892.08
C104218,45.0,,Tier 2,Gold,18.0,257.0,2.0,5.0,227.93,257.55,729.29,558.93
C104219,26.0,Mid,Tier 3,Silver,15.0,292.0,5.0,3.0,,212.53,752.53,1121.34
C104220,23.0,Mid,Tier 1,Silver,17.0,144.0,6.0,1.0,517.57,182.9,391.9,1073.18
C104221,45.0,Mid,Tier 2,Gold,22.0,267.0,1.0,2.0,451.76,323.51,612.83,797.82
C104222,61.0,Mid,Tier 2,Silver,21.0,292.0,2.0,1.0,348.91,,0.0,429.3
C104223,46.0,Low,Tier 2,Silver,21.0,243.0,2.0,5.0,208.87,258.35,826.03,522.61
C104224,59.0,Mid,Tier 1,Gold,18.0,42.0,8.0,4.0,650.73,218.44,,2807.05
C104225,27.0,Mid,Tier 1,Silver,19.0,70.0,2.0,4.0,481.4,212.68,1661.31,1727.22
C104226,41.0,Low,Tier 2,Platinum,23.0,11.0,9.0,8.0,314.19,284.46,2150.25,2791.85
C104227,50.0,Low,Tier 2,Silver,21.0,101.0,4.0,1.0,425.79,247.69,319.36,980.04
C104228,36.0,Mid,Tier 2,Platinum,25.0,60.0,4.0,8.0,678.71,277.73,5280.01,4112.31
C104229,18.0,Mid,Tier 1,Gold,30.0,207.0,6.0,6.0,415.66,327.25,2054.23,1978.33
C104230,21.0,High,Tier 3,Silver,19.0,332.0,4.0,6.0,484.77,286.14,2646.25,1529.14
C104231,67.0,Mid,Tier 2,Silver,21.0,24.0,10.0,4.0,332.06,231.85,965.47,2053.64
C104232,50.0,High,Tier 3,Gold,16.0,104.0,5.0,5.0,371.02,214.05,1693.0,1507.73
C104233,32.0,Mid,Tier 1,Silver,16.0,16.0,4.0,1.0,326.44,,97.73,1045.78
C104234,31.0,Low,Tier 3,Silver,,30.0,7.0,4.0,294.23,234.58,823.55,1737.57
C104235,20.0,High,Tier 3,Platinum,21.0,18.0,5.0,6.0,728.3,297.22,3901.4,3497.44
C104236,,Low,Tier 3,Gold,25.0,222.0,3.0,6.0,513.26,321.95,2907.03,2235.55
C104237,23.0,Mid,Tier 3,Platinum,17.0,337.0,,3.0,515.68,234.63,1256.36,1571.26
C104238,58.0,Mid,Tier 2,Gold,20.0,265.0,4.0,6.0,289.84,253.72,1865.68,1668.04
C104239,30.0,Low,Tier 2,Gold,21.0,252.0,10.0,5.0,246.6,266.58,1137.16,2075.72
C104240,35.0,Mid,Tier 2,Gold,13.0,57.0,5.0,6.0,398.5,142.84,2404.2,2566.58
C104241,32.0,Mid,Tier 2,Gold,26.0,306.0,5.0,10.0,410.31,293.05,3565.0,2540.89
C104242,61.0,Low,Tier 3,Platinum,18.0,212.0,5.0,1.0,347.87,294.07,38.79,1174.16
C104243,19.0,Low,Tier 1,Gold,16.0,,4.0,6.0,399.1,201.5,1941.82,1183.15
C104244,36.0,Low,Tier 2,Silver,24.0,142.0,6.0,3.0,378.04,,890.82,1475.88
C104245,32.0,Low,Tier 3,Gold,29.0,256.0,4.0,3.0,,454.51,506.68,1177.02
C104246,32.0,Mid,Tier 1,Silver,14.0,175.0,2.0,3.0,243.88,193.54,716.6,596.17
C104247,28.0,Mid,Tier 1,Platinum,,188.0,4.0,6.0,668.7,213.46,3672.78,2783.45
C104248,66.0,Mid,Tier 2,Gold,17.0,38.0,4.0,1.0,288.49,159.17,185.69,1000.93
C104249,38.0,Mid,Tier 3,Gold,23.0,175.0,7.0,3.0,336.24,313.34,699.97,1639.37
C104250,40.0,Low,Tier 3,Silver,26.0,61.0,2.0,6.0,370.68,333.04,1887.83,1640.34
C104251,38.0,Low,Tier 1,Silver,16.0,273.0,5.0,1.0,133.51,225.14,2.86,453.31
C104252,69.0,Mid,Tier 2,Silver,,259.0,4.0,4.0,500.97,158.59,1903.91,1515.17
C104253,35.0,High,Tier 2,Gold,23.0,317.0,8.0,6.0,626.7,256.35,3608.48,3026.13
C104254,36.0,Mid,Tier 2,Gold,16.0,168.0,3.0,7.0,457.71,199.2,3069.91,2238.41
C104255,35.0,Low,Tier 2,Silver,14.0,303.0,4.0,3.0,147.98,,305.26,495.6
C104256,35.0,Mid,Tier 3,Silver,10.0,325.0,3.0,1.0,314.85,157.6,67.98,239.54
C104257,22.0,High,Tier 2,Silver,11.0,180.0,6.0,3.0,425.82,131.89,1108.51,1211.6
C104258,50.0,Mid,Tier 1,Silver,21.0,346.0,3.0,2.0,326.11,281.4,246.03,389.23
C104259,19.0,Low,Tier 2,Gold,16.0,283.0,4.0,3.0,310.88,183.1,713.68,725.31
C104260,29.0,Low,Tier 2,Platinum,,106.0,,9.0,601.35,213.87,,4412.84
C104261,28.0,Mid,Tier 2,Gold,21.0,174.0,5.0,7.0,493.36,241.61,3040.29,2378.04
C104262,33.0,High,Tier 1,Silver,19.0,36.0,2.0,4.0,518.65,216.64,1953.18,1670.55
C104263,58.0,Mid,Tier 1,Silver,15.0,140.0,3.0,3.0,425.27,195.52,1048.78,1229.2
C104264,49.0,Low,Tier 3,Platinum,16.0,131.0,3.0,1.0,336.55,257.79,61.85,973.39
C104265,70.0,Mid,Tier 1,Platinum,21.0,108.0,7.0,8.0,693.42,232.6,5312.51,4155.88
C104266,36.0,High,Tier 2,Silver,9.0,130.0,7.0,2.0,367.11,53.94,701.39,1737.27
C104267,67.0,Mid,Tier 3,Gold,21.0,19.0,3.0,5.0,455.22,361.03,1621.67,1809.08
C104268,20.0,High,Tier 1,Silver,19.0,165.0,5.0,6.0,414.07,232.63,2239.79,2007.02
C104269,44.0,Mid,Tier 1,Silver,14.0,73.0,5.0,3.0,372.58,,917.73,1622.28
C104270,60.0,Low,Tier 2,Platinum,27.0,83.0,6.0,9.0,501.75,282.84,4201.51,3422.5
C104271,46.0,Mid,Tier 2,Platinum,20.0,267.0,6.0,5.0,698.38,245.43,3338.1,2766.1
C104272,67.0,Mid,Tier 2,Platinum,17.0,325.0,10.0,7.0,373.14,190.9,2361.39,2537.26
C104273,34.0,High,Tier 2,Silver,20.0,62.0,3.0,6.0,,270.8,1860.97,1439.88
C104274,19.0,Mid,Tier 1,Silver,,205.0,4.0,6.0,397.14,323.0,2097.34,2079.94
C104275,59.0,Mid,Tier 1,,17.0,329.0,3.0,7.0,695.47,201.95,4524.72,2989.13
C104276,21.0,Mid,Tier 1,Gold,16.0,222.0,3.0,5.0,448.18,176.82,2207.3,1816.79
C104277,58.0,Mid,Tier 2,Silver,27.0,28.0,2.0,2.0,341.87,320.39,596.59,1139.2
C104278,56.0,Mid,Tier 2,Silver,19.0,283.0,5.0,5.0,346.97,229.38,,1048.82
C104279,62.0,Mid,Tier 3,Silver,16.0,,4.0,5.0,303.79,270.43,1323.41,1690.24
C104280,43.0,Mid,Tier 1,Gold,21.0,225.0,,5.0,496.21,259.43,2401.18,1874.74
C104281,,Mid,Tier 2,Gold,21.0,,6.0,7.0,436.08,254.03,2741.85,2669.49
C104282,27.0,Mid,Tier 2,Silver,30.0,193.0,7.0,10.0,478.29,378.56,4333.77,3316.51
C104283,41.0,Low,Tier 2,Silver,15.0,81.0,4.0,6.0,244.04,212.72,1179.15,1371.15
C104284,24.0,Mid,Tier 2,Silver,22.0,324.0,4.0,4.0,449.7,230.65,1716.46,1334.42
C104285,58.0,Mid,Tier 1,Gold,17.0,37.0,7.0,2.0,497.97,187.38,968.05,1766.87
C104286,,Mid,Tier 2,Silver,,343.0,1.0,6.0,292.36,257.08,1465.95,881.91
C104287,60.0,Mid,Tier 2,Silver,18.0,21.0,6.0,,327.51,215.94,,1594.1
C104288,58.0,Mid,Tier 3,Gold,12.0,111.0,1.0,5.0,254.92,154.35,975.69,794.49
C104289,34.0,High,Tier 1,Silver,,192.0,5.0,2.0,455.15,119.05,852.51,1014.11
C104290,21.0,Mid,Tier 2,Gold,17.0,188.0,2.0,1.0,377.94,196.88,77.19,687.64
C104291,67.0,Low,Tier 2,Gold,18.0,94.0,3.0,1.0,337.94,225.36,132.42,964.11
C104292,44.0,Mid,Tier 2,Silver,19.0,105.0,7.0,4.0,480.79,264.0,1616.96,2293.29
C104293,23.0,Mid,Tier 1,Gold,14.0,203.0,4.0,3.0,473.99,168.69,1127.56,1218.25
C104294,67.0,Mid,Tier 2,Gold,20.0,7.0,3.0,5.0,353.73,240.17,1568.54,1650.79
C104295,70.0,Mid,Tier 2,Gold,16.0,54.0,7.0,5.0,504.55,,2204.8,2388.1
C104296,41.0,Mid,Tier 2,Gold,15.0,144.0,5.0,1.0,452.16,180.04,358.47,875.16
C104297,58.0,Low,,Silver,25.0,8.0,2.0,5.0,355.26,287.55,1576.86,1332.95
C104298,19.0,Mid,Tier 1,Silver,20.0,31.0,4.0,1.0,480.24,254.11,239.77,846.34
C104299,22.0,Low,Tier 1,Silver,22.0,9.0,7.0,2.0,346.92,275.41,382.02,1310.84
C104300,32.0,Mid,Tier 3,Silver,18.0,299.0,5.0,9.0,343.42,301.61,2876.19,2270.5
C104301,52.0,Mid,Tier 2,Silver,19.0,41.0,4.0,2.0,427.93,235.06,718.59,1318.66
C104302,25.0,Mid,Tier 2,Silver,,67.0,4.0,8.0,422.19,265.49,3053.66,2116.2
C104303,19.0,Mid,Tier 2,Gold,17.0,291.0,2.0,5.0,513.24,169.74,,1495.97
C104304,53.0,High,Tier 2,Silver,20.0,158.0,3.0,,546.58,248.46,1889.31,1655.82
C104305,58.0,Mid,Tier 2,Platinum,20.0,164.0,4.0,7.0,554.44,258.49,3677.78,2868.19
C104306,57.0,Mid,Tier 2,Gold,16.0,240.0,3.0,4.0,372.72,194.87,1207.45,1096.82
C104307,60.0,High,Tier 2,Silver,13.0,228.0,,3.0,474.7,154.89,1294.01,1128.99
C104308,60.0,Mid,Tier 1,Gold,21.0,151.0,2.0,3.0,470.84,247.55,1152.43,1237.49
C104309,49.0,Mid,Tier 3,Silver,26.0,320.0,9.0,3.0,240.9,423.78,405.77,1482.96
C104310,45.0,Low,Tier 3,Platinum,21.0,83.0,5.0,9.0,505.81,,4233.43,3144.09
C104311,63.0,Low,Tier 2,Platinum,22.0,77.0,3.0,9.0,419.09,295.41,3508.93,2443.49
C104312,36.0,Low,Tier 3,Gold,21.0,188.0,5.0,3.0,211.26,314.5,268.51,991.92
C104313,23.0,Low,Tier 3,Gold,21.0,318.0,5.0,4.0,402.43,287.73,1138.4,1467.4
C104314,57.0,Mid,Tier 2,Platinum,23.0,328.0,6.0,10.0,569.17,289.47,5371.68,3799.03
C104315,32.0,Low,Tier 2,Gold,23.0,272.0,4.0,8.0,407.71,286.31,3050.98,2748.49
C104316,69.0,Mid,Tier 2,Platinum,22.0,1.0,,8.0,530.49,239.28,4084.08,3317.42
C104317,39.0,Low,Tier 1,Silver,13.0,266.0,5.0,2.0,349.45,182.49,442.04,694.36
C104318,63.0,Low,Tier 1,Platinum,20.0,59.0,5.0,10.0,534.14,245.21,5214.06,3615.86
C104319,20.0,High,Tier 2,Gold,21.0,318.0,5.0,4.0,598.98,232.5,2316.12,2115.09
C104320,52.0,Mid,Tier 3,Silver,20.0,41.0,2.0,5.0,264.76,334.29,878.36,892.46
